Farm,Volume,Temp,CC,SCC,Month,TBC
61,4993,5.4,,349000,5,
61,4970,4,,301000,11,
61,4965,5.5,,213000,1,
61,4950,5.1,,217000,1,
61,4921,5.7,,222000,1,
61,4864,4.7,,202000,1,
61,4791,5.9,,193000,1,
61,4783,4.4,,277000,1,
61,4779,4.4,,275000,5,
61,4778,4.3,,205000,1,
61,4772,5.5,,240000,1,
61,4729,5.3,,239000,8,
61,4691,5.1,,235000,1,
61,4646,5.2,,216000,1,
61,4609,5.6,,206000,1,
61,4568,5.4,,237000,1,
61,4542,5.9,,225000,1,
61,4505,3.4,,164000,8,
61,4408,5,,256000,5,
61,4394,3.8,,165000,8,
61,4299,5.3,,180000,8,
61,4191,4,,170000,8,
61,4114,5.1,,222000,1,
61,4087,4.6,,186000,8,
61,4040,5,,202000,8,
61,3867,4.9,,152000,8,
61,3538,5.4,,258000,3,
61,3406,3.9,,146000,8,
61,3372,5.3,,315000,5,
61,3320,5.1,,180000,8,
61,2761,4,,233000,8,
61,2720,3.9,,152000,8,
61,2152,4.6,,155000,8,
61,1528,4.5,,155000,8,
61,1396,4.2,,181000,7,
61,1033,4.1,,164000,7,
61,793,5.4,,204000,7,
62,9528,3.7,160,322000,1,3
62,8981,4.7,300,303000,1,3
62,6728,3.7,,337000,3,3
62,6716,4.9,0,228000,8,4
62,11385,3.8,,227000,11,4
62,11411,3.6,,247000,11,5
62,4752,4.2,,386000,5,5
62,6569,4.2,0,204000,8,6
62,8636,4.8,,235000,8,8
62,4554,4.2,,355000,7,11
62,3280,5,,206000,7,16
62,7083,4.2,0,223000,8,
62,1981,4,0,105000,7,
62,11841,3.7,80,235000,11,
62,10883,5.4,100,237000,11,
62,8349,5.2,100,202000,8,
62,10001,6.8,120,,1,
62,9229,6,160,325000,1,
62,2328,4.2,160,437000,5,
62,6984,4.1,210,364000,3,
62,6149,3.7,290,382000,3,
62,9931,6.3,610,260000,1,
62,5215,3.8,750,208000,8,
62,13151,3.1,,269000,11,
62,13097,4.8,,227000,11,
62,12872,6.4,,238000,11,
62,12338,4.4,,253000,11,
62,12166,4.4,,223000,11,
62,11865,4.5,,218000,11,
62,11174,5.7,,258000,11,
62,10966,4.3,,254000,11,
62,10853,3.8,,270000,11,
62,10585,4,,216000,11,
62,10532,5.7,,211000,11,
62,9759,5.1,,280000,1,
62,9758,4.3,,338000,1,
62,9701,5,,287000,1,
62,9310,4.4,,287000,1,
62,9309,6.2,,311000,1,
62,9163,5.9,,276000,1,
62,8857,3.9,,213000,8,
62,8760,4.1,,195000,8,
62,8679,4.7,,331000,1,
62,8553,4.6,,284000,1,
62,8531,3.9,,227000,8,
62,8510,4.5,,361000,1,
62,7922,5.2,,313000,8,
62,7873,4.4,,295000,8,
62,7783,4.5,,335000,8,
62,7288,3.5,,292000,3,
62,7090,5,,241000,8,
62,6995,3.9,,317000,3,
62,6930,3.5,,367000,3,
62,6851,3.7,,348000,3,
62,6846,5.2,,319000,3,
62,6718,5.4,,321000,3,
62,6697,3.7,,342000,3,
62,6665,3.8,,375000,3,
62,6511,4.3,,325000,3,
62,6266,3.4,,332000,3,
62,6239,4,,329000,3,
62,6159,3.7,,326000,3,
62,6092,3.7,,232000,7,
62,5929,4.4,,243000,8,
62,5509,4.7,,312000,8,
62,5492,3.8,,316000,8,
62,4939,4.2,,362000,5,
62,4760,4,,241000,7,
62,4523,4.4,,135000,7,
62,4325,3.9,,353000,5,
62,4244,4.2,,372000,5,
62,4076,5,,126000,7,
62,3997,4.2,,402000,5,
62,3157,3.9,,111000,7,
62,2617,4.1,,92000,7,
62,1294,4.6,,110000,7,
63,1121,4.2,0,327000,8,3
63,3881,5.5,,203000,11,3
63,2118,4.3,,421000,8,3
63,4878,4.3,0,247000,3,4
63,5192,4.5,,363000,8,4
63,4279,3.8,,178000,11,4
63,199,1.9,,,7,4
63,2411,4.5,,296000,5,5
63,4062,5.6,0,531000,8,7
63,7986,4.3,,193000,11,7
63,6494,4.9,,204000,1,7
63,5412,4.9,160,225000,3,12
63,4322,3.9,,344000,8,12
63,3761,6.1,,331000,3,13
63,7061,4.4,,208000,1,30
63,6838,4.4,0,252000,1,
63,6584,6.4,0,178000,1,
63,4861,4.4,0,265000,3,
63,4231,5.2,0,184000,11,
63,3993,5.6,0,191000,11,
63,2286,4.2,0,291000,5,
63,1812,4.3,0,335000,8,
63,436,3.7,0,283000,7,
63,4865,4.2,3690,274000,3,
63,8193,6.8,,233000,11,
63,8078,5.9,,210000,11,
63,7566,5.7,,237000,11,
63,7182,7.5,,235000,1,
63,7091,6,,217000,1,
63,6969,6.2,,234000,1,
63,6771,5.2,,220000,1,
63,6696,7.4,,336000,1,
63,6650,5.6,,247000,1,
63,6536,6,,290000,1,
63,6517,5.6,,226000,1,
63,6505,4.1,,247000,1,
63,6456,5.4,,240000,1,
63,6362,5.6,,212000,1,
63,5264,6.9,,244000,3,
63,4941,5.2,,247000,3,
63,4930,4.2,,235000,3,
63,4820,7.3,,231000,3,
63,4690,5.4,,269000,3,
63,4605,6.7,,328000,8,
63,4594,5.3,,267000,3,
63,4567,6.5,,243000,3,
63,4416,10,,169000,11,
63,4399,3.8,,183000,11,
63,4379,4.1,,259000,3,
63,4369,4.6,,312000,8,
63,4359,7.5,,245000,11,
63,4308,4.1,,170000,11,
63,4248,4.8,,201000,11,
63,4240,4.4,,156000,11,
63,4166,6.7,,182000,11,
63,4166,7.5,,218000,11,
63,4131,5.9,,189000,11,
63,4110,4.4,,182000,11,
63,4085,4.6,,192000,11,
63,4076,5.7,,155000,11,
63,4067,4.3,,216000,11,
63,4061,4.1,,228000,11,
63,4008,8.5,,195000,11,
63,3939,4.7,,262000,3,
63,3932,4.8,,191000,11,
63,3771,5.2,,319000,8,
63,3748,4.3,,316000,3,
63,3374,4.8,,319000,8,
63,3260,5.5,,316000,8,
63,2806,4.3,,314000,8,
63,2556,4.2,,242000,8,
63,2536,4.1,,306000,5,
63,2414,3.6,,297000,5,
63,2277,4.2,,276000,5,
63,2268,6.5,,366000,5,
63,2212,4.9,,353000,5,
63,1598,4.2,,362000,8,
63,1350,4.2,,294000,8,
63,763,4.4,,185000,8,
63,593,4.5,,225000,7,
64,23655,8.4,0,186000,8,3
64,20400,3.8,,239000,8,4
64,18022,2.4,,152000,11,4
64,19909,3.7,,185000,5,5
64,17964,3,,196000,5,5
64,25363,3.5,,212000,1,6
64,18351,2.6,,214000,8,6
64,12936,5.9,,231000,1,6
64,26588,4.7,,236000,3,8
64,14319,6.3,,231000,1,8
64,19285,4,,165000,11,14
64,24191,3.4,0,241000,1,
64,23964,5.8,0,178000,3,
64,20863,2.6,0,188000,5,
64,17491,4.7,0,165000,11,
64,16380,2.8,0,165000,11,
64,8247,6.9,0,163000,1,
64,7609,2.9,0,190000,3,
64,879,0.3,0,190000,8,
64,,,,180000,11,
64,,,,,11,
64,,,,193000,11,
64,,,,141000,11,
64,,,,143000,11,
64,,,,167000,1,
64,,,,204000,1,
64,,,,186000,5,
64,,,,176000,5,
64,,,,210000,8,
64,25111,3.1,,162000,8,
64,25043,3.6,,187000,3,
64,24831,3,,199000,3,
64,24288,6.1,,192000,3,
64,24157,0.3,,161000,3,
64,23740,5.3,,191000,3,
64,23490,4.5,,168000,3,
64,23127,5.7,,213000,3,
64,23121,3.2,,206000,3,
64,22701,3.3,,195000,3,
64,22391,3.9,,180000,3,
64,22153,5.2,,236000,3,
64,21492,5.2,,207000,8,
64,21059,4.8,,157000,11,
64,20837,3.9,,195000,5,
64,20610,3.2,,235000,5,
64,20311,2.8,,211000,5,
64,19591,2.8,,189000,3,
64,19421,3.4,,176000,5,
64,19090,8.3,,159000,11,
64,18608,2.6,,149000,11,
64,18524,3.9,,172000,5,
64,18325,3.9,,139000,11,
64,17787,2.9,,189000,5,
64,17735,2.8,,127000,11,
64,17576,4.3,,181000,11,
64,17388,3.4,,201000,5,
64,17360,4.1,,181000,11,
64,17245,2.7,,202000,5,
64,16806,4.2,,146000,11,
64,16702,9.7,,162000,11,
64,16686,3,,149000,11,
64,16654,4.3,,227000,5,
64,16637,2.5,,137000,11,
64,16506,2.9,,203000,8,
64,16454,3.1,,138000,11,
64,16279,6,,147000,11,
64,15917,6.2,,192000,11,
64,15870,5.8,,125000,11,
64,15470,4.9,,148000,11,
64,15180,2.6,,197000,5,
64,15041,7.8,,220000,1,
64,14929,7.6,,214000,1,
64,14600,10.7,,182000,1,
64,14426,6.8,,205000,1,
64,14415,4.4,,209000,1,
64,14153,7.6,,184000,1,
64,13954,3.9,,195000,1,
64,13947,3,,214000,1,
64,13840,8.9,,156000,11,
64,13803,5.1,,154000,1,
64,13520,5.7,,206000,1,
64,13359,0.5,,240000,8,
64,13264,3.3,,187000,5,
64,13262,3.7,,203000,1,
64,13019,3.9,,210000,1,
64,12710,5.8,,189000,1,
64,12581,6.4,,198000,1,
64,11968,8.3,,187000,1,
64,11894,5.3,,194000,1,
64,11818,4.2,,208000,1,
64,11656,9.3,,201000,1,
64,11609,8.2,,199000,1,
64,11590,3.1,,184000,11,
64,11371,9.5,,181000,11,
64,10935,2.2,,181000,1,
64,10648,7.7,,124000,11,
64,10409,6.1,,140000,11,
64,10286,10.2,,151000,11,
64,9885,3.2,,179000,3,
64,9425,3,,,11,
64,9245,5.8,,178000,11,
64,8345,3,,191000,1,
64,8314,3.6,,130000,11,
64,8310,5.7,,162000,11,
64,7791,5.9,,147000,11,
64,7468,4.2,,246000,8,
64,7175,4.8,,279000,8,
64,7094,5.7,,228000,8,
64,6898,2.3,,150000,11,
64,6588,7.9,,188000,11,
64,5706,2.1,,173000,1,
64,4245,0.5,,203000,8,
64,4156,2.5,,132000,11,
64,3468,4.3,,198000,1,
64,3284,2.5,,,11,
64,3040,5,,,8,
64,2511,4.5,,222000,3,
64,2035,1.7,,199000,3,
64,1856,2.1,,165000,11,
64,1732,3,,177000,11,
64,1730,3.1,,141000,11,
64,1591,5.2,,284000,8,
64,1571,7.1,,195000,1,
64,1515,2.8,,182000,8,
64,1486,3.1,,204000,1,
64,1062,4,,,1,
64,815,1.3,,304000,3,
64,590,2.7,,,11,
64,444,1.6,,,1,
65,1389,4.4,0,131000,7,2
65,11471,5.5,0,91000,8,3
65,7633,5.8,,120000,11,3
65,18584,5.6,,126000,11,4
65,15291,5.5,,128000,1,4
65,22030,5.6,,97000,8,5
65,17463,5,,101000,8,5
65,16453,5.4,,106000,1,5
65,14167,5.4,,96000,3,5
65,5739,5.1,,134000,8,6
65,14700,5.5,,100000,8,8
65,26273,5,0,133000,3,
65,23993,5.1,0,82000,8,
65,19155,5.4,0,225000,5,
65,18121,4.8,0,104000,11,
65,14503,5,0,127000,1,
65,14010,5.1,0,103000,3,
65,7127,5.2,0,209000,5,
65,,,,78000,11,
65,25604,5.8,,115000,8,
65,25432,4.9,,162000,3,
65,24834,5.6,,148000,3,
65,24275,5.5,,138000,3,
65,20743,5.4,,112000,8,
65,20279,5.6,,105000,11,
65,20161,5.2,,134000,3,
65,19643,5.4,,91000,11,
65,19585,5.6,,95000,11,
65,19572,5.2,,104000,11,
65,19419,6,,97000,11,
65,19320,5.2,,116000,8,
65,19171,5.7,,70000,11,
65,19117,6.1,,160000,5,
65,18930,4.6,,72000,11,
65,18754,5.3,,105000,11,
65,18185,5.6,,96000,11,
65,18182,4.8,,91000,11,
65,18065,4.5,,120000,11,
65,17971,5.2,,114000,11,
65,17687,5.4,,93000,11,
65,17534,5.1,,79000,11,
65,17256,4.8,,108000,11,
65,17243,5.2,,104000,11,
65,17092,5.7,,121000,11,
65,16473,5.6,,117000,1,
65,16439,5.3,,177000,5,
65,16419,5.5,,103000,1,
65,16360,5.6,,104000,1,
65,16256,5.7,,201000,5,
65,16225,5.4,,106000,1,
65,16210,5.2,,259000,5,
65,16093,5.1,,117000,1,
65,15994,6,,204000,5,
65,15966,5.8,,97000,1,
65,15832,5.1,,121000,1,
65,15798,5.7,,114000,1,
65,15771,5.4,,127000,1,
65,15643,5.2,,116000,1,
65,15581,5.1,,135000,1,
65,15473,5.5,,126000,1,
65,15433,5.3,,135000,1,
65,15335,5.3,,117000,1,
65,15323,5.3,,81000,8,
65,15276,6,,91000,8,
65,15204,4.5,,102000,1,
65,15111,5.7,,102000,1,
65,15066,4.8,,129000,1,
65,14982,5.3,,131000,1,
65,14827,5.6,,94000,1,
65,14767,5.3,,96000,8,
65,14626,5.6,,101000,8,
65,14611,4.8,,117000,11,
65,14581,5.9,,92000,1,
65,14539,5.1,,117000,1,
65,14484,5.4,,,8,
65,14424,4.9,,116000,1,
65,14346,5.2,,114000,3,
65,14212,5.6,,112000,3,
65,14105,5.9,,225000,5,
65,14093,6.1,,281000,5,
65,14002,5,,113000,3,
65,13982,5.8,,111000,3,
65,13900,5.5,,111000,3,
65,13640,5.7,,100000,3,
65,13608,5.1,,119000,1,
65,13599,5.2,,93000,3,
65,13417,5.4,,115000,1,
65,13236,5.6,,102000,3,
65,13075,5,,139000,3,
65,13035,5.1,,122000,3,
65,12954,5.6,,142000,3,
65,12819,5.1,,118000,3,
65,12803,5.5,,118000,3,
65,12757,5.3,,123000,3,
65,12740,5.8,,92000,11,
65,12699,5.3,,104000,8,
65,12672,5.8,,116000,3,
65,12623,4.8,,99000,11,
65,12568,5.1,,117000,1,
65,12469,5.2,,94000,1,
65,12432,5.6,,84000,11,
65,12381,4.9,,134000,3,
65,12216,5.6,,118000,3,
65,12137,4.6,,106000,3,
65,11328,5.6,,108000,11,
65,11232,5.4,,110000,11,
65,11047,5.1,,102000,11,
65,10372,4.7,,78000,11,
65,10077,5.4,,86000,11,
65,9916,5.3,,106000,11,
65,8199,5.6,,244000,5,
65,8163,5,,100000,1,
65,7961,4.7,,91000,11,
65,7860,5.4,,109000,11,
65,7808,5.2,,108000,1,
65,7735,5.5,,117000,11,
65,7708,4.7,,207000,5,
65,7600,4.9,,93000,8,
65,6582,5.5,,319000,5,
65,6251,5.2,,91000,11,
65,6052,5.1,,94000,11,
65,5959,5,,88000,11,
65,4725,4.9,,209000,5,
65,4231,5.1,,,3,
65,4164,5.4,,105000,1,
65,3962,5.3,,101000,1,
65,3771,4.8,,138000,8,
65,3070,5.2,,128000,11,
65,2672,4.7,,,5,
65,2560,5.2,,96000,7,
65,2533,4.6,,,5,
65,2529,5,,281000,5,
65,2464,5.1,,257000,5,
65,2436,5.5,,115000,1,
65,2293,4.9,,,8,
65,2122,5.2,,117000,1,
65,1676,5.4,,124000,7,
65,1329,5.1,,134000,1,
65,806,5.8,,106000,8,
66,6177,6.7,,241000,1,4
66,7707,11.6,0,238000,11,5
66,6281,5.2,0,247000,1,5
66,8071,7.3,,243000,11,6
66,6255,6.5,,275000,1,6
66,9569,9.2,,258000,8,7
66,4684,,,222000,3,7
66,9391,5.4,,232000,3,9
66,7094,5.7,,243000,5,9
66,7521,10.6,,312000,11,10
66,1818,6,0,180000,8,13
66,6616,5.2,,189000,5,13
66,7152,5.3,,312000,8,17
66,7833,6,0,235000,3,
66,7408,10.6,0,240000,11,
66,6378,9.3,0,240000,1,
66,6239,4.9,0,241000,5,
66,5102,8,0,210000,3,
66,4945,8.3,0,219000,8,
66,3778,6.4,0,253000,8,
66,,,,245000,11,
66,10478,6.7,,259000,3,
66,10122,5.7,,228000,3,
66,10069,6.6,,222000,3,
66,10063,5.9,,249000,3,
66,9892,6.1,,253000,3,
66,9601,6.2,,260000,3,
66,9400,6.8,,225000,3,
66,9264,5.9,,303000,3,
66,9057,6,,227000,3,
66,8455,7.2,,262000,11,
66,8453,7.2,,283000,8,
66,8320,5.5,,269000,5,
66,8106,9.9,,256000,11,
66,8103,5.4,,222000,11,
66,8041,6,,302000,5,
66,8029,9.3,,257000,11,
66,8014,7.1,,300000,8,
66,7946,6.4,,196000,5,
66,7932,8.7,,233000,11,
66,7918,11.3,,291000,11,
66,7899,10.5,,248000,11,
66,7751,6.3,,217000,5,
66,7732,10.6,,,11,
66,7701,10.5,,266000,11,
66,7694,10.6,,283000,11,
66,7665,10.3,,269000,11,
66,7633,10.3,,235000,11,
66,7628,10.8,,192000,11,
66,7618,11.8,,235000,11,
66,7608,10.3,,232000,11,
66,7470,10.1,,232000,11,
66,7402,12,,221000,11,
66,7269,9.1,,205000,11,
66,7230,5.5,,210000,5,
66,7151,8.6,,202000,11,
66,7118,10.9,,249000,11,
66,7112,10.8,,259000,11,
66,7106,8.3,,263000,11,
66,6695,5.5,,209000,5,
66,6656,7.2,,293000,1,
66,6634,7.9,,196000,1,
66,6549,4.8,,214000,1,
66,6529,7.8,,275000,1,
66,6506,10.8,,257000,1,
66,6476,7.5,,231000,1,
66,6466,5.9,,343000,8,
66,6462,6.8,,253000,1,
66,6409,8.8,,284000,1,
66,6393,5.3,,248000,1,
66,6384,6.4,,264000,1,
66,6361,8,,243000,1,
66,6322,7.2,,245000,1,
66,6301,5.5,,281000,1,
66,6300,5.1,,258000,1,
66,6297,5.8,,254000,1,
66,6296,6.1,,273000,1,
66,6265,5.6,,295000,1,
66,6258,8.4,,241000,1,
66,6243,9.9,,280000,11,
66,6238,5.8,,262000,1,
66,6233,6.5,,262000,1,
66,6222,5.6,,258000,1,
66,6108,5.6,,201000,5,
66,6075,5.7,,275000,1,
66,6074,9.1,,260000,1,
66,6073,9.7,,269000,1,
66,5965,8.2,,,1,
66,5735,6.7,,213000,8,
66,5731,8.5,,295000,1,
66,5709,6.1,,221000,5,
66,5669,6.2,,226000,5,
66,5311,6.1,,239000,5,
66,5253,5.8,,200000,3,
66,5220,8.7,,187000,3,
66,5114,6.2,,224000,3,
66,5099,6.1,,323000,3,
66,5021,6.7,,242000,3,
66,4791,5.7,,219000,8,
66,4556,6.2,,225000,3,
66,3588,5.5,,451000,5,
66,3079,6.5,,199000,8,
66,2595,5.9,,152000,8,
66,2515,6.4,,202000,5,
66,1562,6.3,,296000,11,
66,1142,6.2,,115000,8,
66,604,5.9,,123000,8,
66,580,4.4,,,3,
67,2529,4.4,0,75000,8,3
67,3806,4.8,,178000,8,4
67,3043,4.7,,131000,8,4
67,2617,8.4,,105000,8,4
67,3640,4.4,80,192000,1,5
67,4609,4.3,,262000,3,5
67,4479,4.3,,102000,8,5
67,3056,4.8,,151000,1,5
67,4246,5.9,,128000,11,6
67,584,4.5,,218000,7,6
67,4380,3.9,,132000,11,7
67,3608,5.1,,296000,5,7
67,2529,4.8,,303000,3,8
67,3726,5,,173000,1,9
67,3250,4.6,,233000,3,17
67,4418,4.3,0,114000,11,
67,4288,4.6,0,109000,11,
67,3756,4.9,0,156000,1,
67,3742,4.6,0,109000,8,
67,3218,4.9,0,100000,8,
67,2712,10.9,0,301000,3,
67,2640,4.9,0,278000,3,
67,1513,4.2,0,,5,
67,1088,4.1,0,133000,7,
67,5154,4.4,,83000,8,
67,4953,4.2,,113000,11,
67,4815,4.4,,80000,11,
67,4758,7.2,,175000,11,
67,4716,5.2,,97000,8,
67,4651,4.7,,170000,11,
67,4476,5.9,,84000,11,
67,4407,5.1,,131000,11,
67,4392,4.4,,123000,11,
67,4392,4.3,,120000,11,
67,4353,4.3,,111000,11,
67,4321,4.9,,155000,11,
67,4287,4.5,,122000,8,
67,4262,4.9,,123000,11,
67,4248,4.2,,110000,11,
67,4216,5,,114000,11,
67,4215,4.9,,168000,11,
67,4208,4.6,,94000,11,
67,4201,4.4,,154000,11,
67,4168,5.1,,100000,11,
67,4137,4.4,,127000,11,
67,4132,4.4,,128000,11,
67,4128,4.9,,130000,11,
67,4113,4.2,,209000,5,
67,4104,4.7,,103000,11,
67,4098,4.8,,123000,11,
67,4000,4.5,,109000,11,
67,3943,8,,177000,1,
67,3795,6.1,,173000,1,
67,3769,4.9,,113000,1,
67,3769,6.1,,181000,1,
67,3740,4.6,,173000,1,
67,3724,4.1,,175000,1,
67,3684,4.2,,163000,1,
67,3678,4.1,,182000,1,
67,3619,4.7,,159000,1,
67,3602,4.5,,347000,5,
67,3586,4.3,,192000,1,
67,3557,4.2,,209000,1,
67,3533,4.5,,263000,5,
67,3529,4.5,,271000,5,
67,3525,4.9,,144000,8,
67,3519,5.6,,162000,1,
67,3487,4.2,,213000,1,
67,3484,4.4,,135000,1,
67,3430,5,,120000,1,
67,3422,4.5,,168000,1,
67,3417,4.4,,156000,1,
67,3400,4.5,,194000,1,
67,3372,4.7,,189000,1,
67,3359,4.7,,169000,1,
67,3324,4.9,,172000,1,
67,3308,4.4,,192000,5,
67,3260,4.6,,87000,8,
67,3255,4.7,,169000,1,
67,3122,5.5,,307000,3,
67,3107,4.3,,145000,8,
67,3076,5.4,,218000,3,
67,3072,5,,120000,8,
67,3047,4.6,,127000,8,
67,3044,4.5,,243000,3,
67,3020,4.5,,224000,3,
67,3013,4.1,,257000,3,
67,3008,4.1,,159000,8,
67,3002,4.5,,277000,5,
67,2997,4.7,,127000,8,
67,2992,5.3,,174000,1,
67,2980,4.7,,154000,1,
67,2969,4.9,,214000,1,
67,2919,4.9,,91000,8,
67,2889,4.8,,160000,1,
67,2887,10.4,,208000,3,
67,2868,4.7,,229000,3,
67,2867,4.6,,219000,3,
67,2857,4.3,,205000,3,
67,2819,5,,206000,3,
67,2783,4.7,,223000,3,
67,2684,4.8,,289000,3,
67,2621,3.7,,300000,3,
67,2574,8.8,,94000,8,
67,2541,4.9,,107000,8,
67,2449,4.5,,256000,3,
67,2423,5.2,,306000,3,
67,2419,5.5,,250000,3,
67,2413,5.3,,,5,
67,2361,4.6,,357000,3,
67,2271,4.4,,315000,3,
67,2195,5.4,,92000,8,
67,2161,4.8,,279000,3,
67,1974,7,,,3,
67,1970,4.7,,,11,
67,1865,2.1,,,8,
67,1762,5.2,,82000,7,
67,1650,4.3,,245000,3,
67,1401,5.4,,78000,7,
67,1149,4.1,,,3,
67,915,4.8,,162000,7,
68,4309,6.2,,115000,1,3
68,4165,5.6,0,156000,8,4
68,6519,5.2,,155000,3,4
68,4190,4.4,,113000,1,4
68,4340,5.1,0,204000,8,5
68,7063,5.9,,150000,3,5
68,4936,7.2,,88000,11,5
68,4885,8.3,,96000,11,5
68,4067,4,2470,201000,8,6
68,6976,5.4,,155000,3,6
68,4196,4.9,,118000,1,6
68,4821,5.3,,217000,8,7
68,2564,5.1,,206000,5,7
68,5272,6,0,173000,8,8
68,6776,5.3,,365000,3,8
68,5324,6.7,,88000,11,9
68,2071,5,,207000,7,9
68,1321,4.9,0,142000,7,10
68,4751,5.2,0,,3,104
68,7642,4.9,0,189000,8,
68,6072,4.8,0,183000,8,
68,5544,6.6,0,73000,11,
68,4956,7.2,0,82000,11,
68,4602,5.6,0,180000,8,
68,4439,4,0,186000,8,
68,4179,5.6,0,209000,8,
68,4099,5.3,0,129000,1,
68,3805,7.6,0,,3,
68,3468,5.2,0,117000,8,
68,760,4.7,0,171000,3,
68,7417,5.4,,259000,8,
68,7129,4.9,,138000,3,
68,7105,6.2,,181000,8,
68,6758,5.1,,147000,3,
68,6663,4.5,,181000,3,
68,6590,5.3,,151000,3,
68,6515,5.1,,202000,8,
68,6488,4.9,,152000,3,
68,6444,5.7,,228000,3,
68,6397,5.4,,183000,3,
68,6115,4.8,,201000,3,
68,5828,8.1,,73000,11,
68,5676,6.9,,106000,11,
68,5618,7,,79000,11,
68,5585,6.8,,83000,11,
68,5548,8,,95000,11,
68,5520,10.1,,74000,11,
68,5512,6.9,,89000,11,
68,5455,4.6,,251000,8,
68,5453,6.8,,67000,11,
68,5441,6,,82000,11,
68,5317,6.7,,80000,11,
68,5260,4.5,,158000,3,
68,5210,7.2,,80000,11,
68,5195,6.8,,77000,11,
68,5188,7.1,,97000,11,
68,5168,7.1,,86000,11,
68,5152,8.2,,83000,11,
68,5130,7.7,,63000,11,
68,5085,6.7,,75000,11,
68,5066,6.9,,112000,11,
68,5055,6.9,,93000,11,
68,5041,7.2,,90000,11,
68,5014,5.1,,206000,8,
68,4952,7.1,,73000,11,
68,4928,7.1,,89000,11,
68,4893,6.7,,85000,11,
68,4889,7,,65000,11,
68,4611,5.4,,101000,1,
68,4569,5,,107000,1,
68,4533,5.4,,105000,1,
68,4409,5.4,,131000,1,
68,4400,5.9,,248000,8,
68,4329,4.9,,101000,1,
68,4304,5.2,,118000,1,
68,4275,5.4,,114000,1,
68,4275,7.7,,135000,1,
68,4268,4.4,,97000,1,
68,4263,6.4,,114000,1,
68,4240,5.3,,115000,1,
68,4234,8.8,,124000,1,
68,4212,8.4,,118000,1,
68,4165,5.4,,103000,1,
68,4098,5.5,,129000,1,
68,4055,5.1,,125000,1,
68,4043,4.3,,136000,1,
68,4041,5.6,,106000,1,
68,4031,4.6,,205000,8,
68,4019,5.7,,104000,1,
68,3998,6.6,,94000,1,
68,3915,4.3,,137000,1,
68,3905,7.8,,128000,1,
68,3901,4.9,,128000,1,
68,3862,4.7,,114000,1,
68,3844,5.5,,,8,
68,3841,4.9,,110000,1,
68,3634,5.5,,111000,1,
68,3054,5.9,,106000,8,
68,2670,5.7,,215000,5,
68,2509,5.1,,222000,5,
68,2444,6.1,,205000,7,
68,1854,5.4,,427000,5,
68,882,6.4,,162000,7,
68,579,5.6,,114000,1,
69,3978,3.8,,60000,8,3
69,3547,3.4,,141000,3,3
69,5519,3.9,,68000,8,4
69,4344,3.8,,153000,5,4
69,3707,4.4,,111000,3,4
69,4111,4.1,0,144000,5,5
69,2911,2.9,,174000,5,5
69,4103,5.8,,143000,1,6
69,6618,4,,103000,11,7
69,3228,4.2,,147000,3,8
69,4259,5,,118000,1,9
69,6276,3.6,,83000,11,11
69,1768,3.4,0,222000,8,12
69,6031,2.4,,113000,11,13
69,5981,6.7,0,61000,11,
69,4339,5.8,0,101000,1,
69,4169,6.2,0,104000,1,
69,3725,3.9,0,158000,3,
69,3621,4.3,0,96000,8,
69,3433,3.3,0,180000,8,
69,1103,3.2,0,196000,8,
69,4319,5.3,60,104000,1,
69,6585,7.4,90,68000,11,
69,4441,5.4,580,94000,1,
69,4276,5.4,680,112000,1,
69,6556,3.9,,69000,11,
69,6540,6.8,,75000,11,
69,6537,6.8,,106000,11,
69,6513,7.1,,85000,11,
69,6423,3.5,,62000,11,
69,6366,7.1,,107000,11,
69,6358,6.3,,80000,11,
69,6345,3,,79000,8,
69,6289,8.1,,84000,11,
69,6281,2.4,,75000,11,
69,6242,7.5,,89000,11,
69,6214,3.9,,82000,11,
69,6213,6.3,,76000,11,
69,6210,3.8,,73000,11,
69,6199,3.2,,72000,11,
69,6137,6.6,,73000,11,
69,6129,3.4,,63000,8,
69,6081,7.5,,58000,11,
69,6074,5,,108000,11,
69,6065,5.9,,104000,11,
69,6021,6,,53000,11,
69,5928,4.1,,75000,11,
69,5926,4.4,,122000,11,
69,5910,6.4,,56000,11,
69,5687,3.5,,64000,11,
69,5676,5.8,,80000,11,
69,5540,3.6,,88000,8,
69,5440,3.1,,144000,5,
69,5159,3.6,,170000,5,
69,4928,3.4,,84000,8,
69,4729,6.3,,100000,1,
69,4670,3,,135000,5,
69,4592,4.3,,119000,5,
69,4559,7,,89000,1,
69,4517,4.1,,84000,1,
69,4510,3.4,,88000,1,
69,4457,3.5,,97000,1,
69,4450,3.8,,147000,5,
69,4441,3.7,,103000,1,
69,4356,4.5,,182000,1,
69,4331,3.6,,97000,1,
69,4302,4.3,,126000,5,
69,4297,3.5,,127000,8,
69,4243,6.5,,103000,1,
69,4219,3.8,,104000,1,
69,4217,5.6,,162000,1,
69,4201,3.8,,144000,5,
69,4197,4.3,,121000,1,
69,4190,5.5,,93000,1,
69,4186,4.5,,104000,1,
69,4160,6,,108000,1,
69,4150,4.1,,113000,1,
69,4085,5.3,,166000,1,
69,4053,3.6,,156000,5,
69,4009,4.5,,152000,1,
69,4002,5.3,,97000,1,
69,4002,3.5,,110000,1,
69,4000,3.8,,128000,1,
